x,y
18.523578692271425,35.77918026756836
33.70010676409535,39.91056191480445
21.805005933134748,35.76695556139552
33.81467051522175,40.07259787033084
23.384858037388838,40.34516767725345
20.543050708983454,34.91578578378653
19.683649958313186,37.764117540050805
16.063956809699395,35.6076206764017
24.243060716794254,39.8349200830892
17.71630705334066,35.883761567274206
17.2761759797405,36.72693100526108
14.651580398864535,38.26249228927869
24.99507030033086,40.74234869851305
15.689166050481804,38.474105146702435
34.99534551930198,39.3097031765479
34.50686165545138,29.20773372251678
34.82790634863738,40.187766940997626
14.899751690867193,34.92760736632862
34.990447680072485,39.26253373193842
26.210596936507237,31.856535228846173
16.249486063710613,36.80804488512181
33.89783880346198,29.79382091303553
26.13060935038589,29.5239437054656
25.021078025137463,40.84763619677098
34.44207055385856,29.46147867757836
33.8325731804911,31.21434057053205
19.40479578745876,36.14341699977726
14.405532548847185,33.828521019076426
35.24448679713935,30.36885180872928
16.69345569691734,39.8384891219329
26.678987808616917,40.17338017880284
16.934642106609527,38.87176785963427
26.069034999523865,29.92650537465732
22.476217096956187,36.60351726394471
21.553186163101202,33.65573010930869
34.79613443853088,30.22371533518648
25.960616395436162,40.52963471223436
18.699872140440235,35.40282579937721
16.32708824451282,38.47638905357609
35.65748645314862,39.99055093878751
13.292719133244209,32.3312213921853
35.39528068913102,41.402566222912114
18.068174873520896,35.66623810407093
26.59193500268595,31.056628551969347
24.013957446703344,40.19339120011018
21.649464804754007,33.939451575929134
26.524208183143443,31.61700016496124
19.283447541346245,36.67198204214268
24.955930229395463,38.34292947982424
25.201043768880062,40.16637422341195
14.463228048592857,33.77610294199875
35.088225431869965,31.64762530495672
24.50929300275085,40.78705223424876
18.62069070704338,35.68417660712396
21.715823117607854,34.1046504547726
25.815514146171004,29.60769842285353
19.630592821003205,39.47926959769627
16.109098709714313,36.813890251329404
20.096240333582198,36.15199427576153
23.87845585902773,29.97524981010007
34.8897836920289,30.208719978504813
15.859284401352307,34.79806392772343
23.505073827474,40.72158327357371
20.59618429005013,37.220595622190025
18.443434129152084,35.77242387817785
18.755436870373558,36.83296892600904
23.57641726241816,34.10024619419152
27.049198545538793,28.624758582185525
18.862769667211385,38.80890147552272
36.2249475682324,30.29677519199311
19.423990581638286,36.264682036548656
13.603655727213322,34.155408849217594
34.216364669245856,38.58617215682947
20.294798904114618,40.00660631790317
25.003000675259912,39.01377747152458
26.467967746421536,29.4135606266581
17.395771010934464,39.951872837193065
25.05004527096125,40.22905468996398
22.756482628569415,36.542473061684845
17.30449080109069,36.680130013365755
15.038556587825212,36.808093467000774
16.325823248924266,37.905687491702324
26.482275239395882,29.442618716176845
34.40012446099632,41.31807757590903
17.521808035037836,37.891633273858055
21.66432490370496,34.80974660850572
24.9786533377019,39.05674832859753
34.54382326101119,41.02874014407914
17.99358352389497,39.33963153926881
27.364411406326383,29.86245732199526
35.98115485890018,30.725432808151265
33.16592011281946,41.08130032719421
36.70255143477464,40.21302946651671
18.037164173003173,39.53283705405375
36.65604218574455,40.14482405995289
28.0954207595868,29.47416121777196
25.57937755102158,40.506586852598176
22.057385601954095,34.17956339748953
33.81722576358208,30.0568360710676
20.576745194853245,32.64649661736386
25.116817960773318,40.61396656803585
34.92664577832948,39.4451479317629
12.155668069638851,36.179259077407856
23.417394373813295,35.494302406969446
27.022362384814834,40.0347552202622
14.960263335087268,34.157404167995985
23.957969853850912,39.2187558009616
22.25543560472326,40.285923771687465
17.996331855994395,39.34764858027586
18.912361285162934,36.99861816052356
25.86523937599725,28.992007408783856
25.929783096493118,30.413696586435773
19.580178974645303,38.25559570050677
35.58393381331383,31.081460613947108
21.443361444100077,34.46362290385053
26.42942165949598,30.10287676151896
17.63017820654856,36.05546065828495
35.56979894536927,29.13910755760396
23.41613488464776,40.156885017041326
24.553751163583925,40.28651149883278
15.69668983170913,39.789033181046904
23.85200458187945,30.186589523679032
26.04448432040676,31.92050647179329
